market_uuid,trading_day,n_traders,avg_age,share_female,share_finance_course,share_trading_experience,share_high_education,avg_fin_quiz,sd_fin_quiz,avg_self_assessment,avg_overconfidence,sd_overconfidence,avg_cq_attempts,avg_wealth,sd_wealth,gini,avg_forecast,sd_forecast,share_feedback,share_speculator,share_fundamental,share_other,repetition,treatment,gamified,hedonic,price_notifications,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,cum_surge,cum_crash,cum_bubble_period
98308155-5ef4-4781-92b2-15de5ba68a70,6,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5416.0,580.8900566200113,0.0432212169702937,75.0,1532.6439573495209,0.0,0.5,0.5,0.0,1,gp,0,0,1,10.0,69.75,-10.25,10.25,78.0,65.0,78.0,50.0,80,50.0,88.0,10.0,0.56,0.128125,0,0,-0.128125,0,0,0,0,0
a05edde7-d925-45e5-bd12-37b4af942736,6,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5356.666666666667,354.9320592263633,0.0327525409666044,124.0,1555.1707837619208,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,7.0,124.71428571428572,44.714285714285715,44.714285714285715,110.0,135.0,138.0,110.0,80,115.0,110.0,130.0,-0.0434782608695651,0.5589285714285714,0,0,0.5589285714285713,0,0,0,0,0
98308155-5ef4-4781-92b2-15de5ba68a70,7,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5584.0,730.8155388878915,0.0536122055078,,,0.0,0.5,0.5,0.0,1,gp,0,0,1,19.0,63.35526315789474,-8.644736842105264,12.276315789473683,10.0,68.0,79.0,10.0,72,78.0,50.0,60.5,-0.8717948717948718,0.1705043859649123,0,0,-0.1200657894736841,0,0,0,0,0
a05edde7-d925-45e5-bd12-37b4af942736,7,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5518.666666666667,413.2679114892259,0.0364570749778529,,,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,6.0,124.66666666666669,52.666666666666664,52.666666666666664,130.0,125.0,130.0,115.0,72,110.0,115.0,125.0,0.1818181818181818,0.7314814814814814,0,0,0.7314814814814815,0,0,0,0,0
98308155-5ef4-4781-92b2-15de5ba68a70,8,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5585.333333333333,660.702534085247,0.0470375785788175,,,0.0,0.5,0.5,0.0,1,gp,0,0,1,14.0,58.785714285714285,-5.214285714285714,5.785714285714286,60.5,44.0,68.0,44.0,64,10.0,78.0,49.0,5.05,0.0904017857142857,1,0,-0.0814732142857143,0,0,1,0,0
a05edde7-d925-45e5-bd12-37b4af942736,8,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5468.666666666667,429.59395557510663,0.037669145434597,,,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,6.0,123.5,59.5,59.5,125.0,132.0,132.0,115.0,64,130.0,110.0,123.0,-0.0384615384615384,0.9296875,0,0,0.9296875,0,0,0,0,0
98308155-5ef4-4781-92b2-15de5ba68a70,9,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5748.0,772.2274229784896,0.0520182865537771,45.0,11.69045194450012,0.0,0.5,0.5,0.0,1,gp,0,0,1,23.0,55.52739130434783,-0.4726086956521738,7.0056521739130435,49.0,62.0,65.0,35.0,56,60.5,10.0,55.88,-0.1900826446280992,0.1251009316770186,0,0,-0.0084394409937887,0,0,1,0,0
a05edde7-d925-45e5-bd12-37b4af942736,9,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5662.0,556.088032599156,0.0498400643667333,105.0,1511.5849187745512,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,9.0,121.11111111111111,65.11111111111111,65.11111111111111,123.0,120.0,125.0,112.0,56,125.0,130.0,120.0,-0.016,1.1626984126984128,0,0,1.1626984126984128,0,0,0,0,0
98308155-5ef4-4781-92b2-15de5ba68a70,10,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5604.0,762.0697078876707,0.0543420374335791,,,0.0,0.5,0.5,0.0,1,gp,0,0,1,14.0,55.92928571428571,7.929285714285714,7.929285714285714,55.88,50.0,60.0,50.0,48,49.0,60.5,43.25,0.1404081632653062,0.1651934523809523,0,0,0.1651934523809523,0,0,1,0,0
a05edde7-d925-45e5-bd12-37b4af942736,10,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5538.0,616.9112577996935,0.0569900886802295,,,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,9.0,116.66666666666669,68.66666666666667,68.66666666666667,120.0,110.0,129.0,110.0,48,123.0,125.0,120.0,-0.024390243902439,1.4305555555555556,0,0,1.4305555555555556,0,0,0,0,0
98308155-5ef4-4781-92b2-15de5ba68a70,11,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5624.0,783.4409254564124,0.0575045440177019,,,0.0,0.5,0.5,0.0,1,gp,0,0,1,10.0,48.3,8.3,8.7,43.25,40.0,58.0,38.0,40,55.88,49.0,35.13,-0.2260200429491768,0.2174999999999999,0,0,0.2074999999999999,0,0,1,0,0
a05edde7-d925-45e5-bd12-37b4af942736,11,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5538.0,655.7167833752618,0.061213434452871,,,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,7.0,114.71428571428572,74.71428571428571,74.71428571428571,120.0,123.0,123.0,105.0,40,120.0,123.0,120.0,0.0,1.8678571428571429,0,0,1.8678571428571429,0,0,0,0,0
98308155-5ef4-4781-92b2-15de5ba68a70,12,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5624.0,795.5083247081703,0.0583529911490437,33.0,7.13909424693824,0.0,0.5,0.5,0.0,1,gp,0,0,1,9.0,39.208888888888886,7.208888888888889,7.208888888888889,35.13,41.0,45.0,35.0,32,43.25,55.88,36.5,-0.1877456647398843,0.2252777777777777,0,0,0.2252777777777777,0,0,1,0,0
a05edde7-d925-45e5-bd12-37b4af942736,12,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5522.0,814.5647303928645,0.0762404925751539,114.0,1585.2315603721747,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,10.0,114.7,82.7,82.7,120.0,118.0,120.0,108.0,32,120.0,120.0,102.0,0.0,2.584375,0,0,2.584375,0,0,0,0,0
98308155-5ef4-4781-92b2-15de5ba68a70,13,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5596.0,816.1455339582518,0.058765387975538,,,0.0,0.5,0.5,0.0,1,gp,0,0,1,21.0,30.520952380952384,6.520952380952381,7.520952380952381,36.5,33.5,36.5,15.0,24,35.13,43.25,29.0,0.0389980074010816,0.3133730158730158,0,0,0.2717063492063493,0,0,1,0,0
a05edde7-d925-45e5-bd12-37b4af942736,13,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5538.0,918.1687753349054,0.0848079932586974,,,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,6.0,107.33333333333331,83.33333333333333,83.33333333333333,102.0,110.0,110.0,102.0,24,120.0,120.0,86.95,-0.15,3.472222222222222,0,0,3.472222222222222,0,0,0,0,0
98308155-5ef4-4781-92b2-15de5ba68a70,14,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5617.333333333333,826.4856518456121,0.0606996202231189,,,0.0,0.5,0.5,0.0,1,gp,0,0,1,14.0,27.992142857142856,11.992142857142856,12.135,29.0,29.0,30.44,15.0,16,36.5,35.13,21.25,-0.2054794520547945,0.7584375,0,0,0.7495089285714285,0,0,1,0,0
a05edde7-d925-45e5-bd12-37b4af942736,14,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5532.666666666667,983.4243792314012,0.0905425352452102,,,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,7.0,97.59285714285714,81.59285714285714,81.59285714285714,86.95,105.5,105.5,86.95,16,102.0,120.0,18.5,-0.147549019607843,5.099553571428571,0,0,5.099553571428571,1,1,0,0,1
98308155-5ef4-4781-92b2-15de5ba68a70,15,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5610.666666666667,942.2507298520208,0.0667910329531051,,,0.0,0.5,0.5,0.0,1,gp,0,0,1,15.0,27.044,19.044,19.044,21.25,30.55,30.66,15.0,8,29.0,36.5,,-0.2672413793103448,2.3805,0,0,2.3805,0,0,1,0,0
a05edde7-d925-45e5-bd12-37b4af942736,15,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5535.333333333333,1060.9120555760817,0.0969458830141715,,,0.0,0.0833333333333333,0.5833333333333334,0.3333333333333333,1,gh,0,1,0,9.0,53.77777777777778,45.77777777777778,45.77777777777778,18.5,80.0,89.5,18.5,8,86.95,102.0,,-0.7872340425531915,5.722222222222222,0,0,5.722222222222222,1,0,0,0,2
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,1,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5120.0,186.77339210926155,0.0179850260416666,,,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,10.0,106.05,-13.95,15.35,100.0,100.0,127.0,90.0,120,,,92.75,,0.1279166666666666,0,0,-0.11625,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,1,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5060.0,87.4070935336487,0.0085090030742204,,,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,4.0,135.0,15.0,15.0,120.0,150.0,150.0,120.0,120,,,110.0,,0.125,0,0,0.125,0,0,0,0,0
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,2,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5074.666666666667,161.8339941627428,0.0155538404273953,,,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,13.0,93.92307692307692,-18.076923076923077,18.076923076923077,92.75,100.0,105.0,90.0,112,100.0,,81.38,-0.0725,0.1614010989010989,0,0,-0.1614010989010989,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,2,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,4979.333333333333,93.93543882192009,0.0094724862766099,,,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,8.0,118.5,6.5,7.0,110.0,115.0,125.0,110.0,112,120.0,,127.0,-0.0833333333333333,0.0625,0,0,0.0580357142857142,0,0,0,0,0
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5286.0,234.73789059289075,0.0223431916593097,87.0,7.089898917944224,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,19.0,87.36684210526316,-16.633157894736843,16.633157894736843,81.38,90.75,93.0,81.38,104,92.75,100.0,80.88,-0.1225876010781671,0.1599342105263158,0,0,-0.1599342105263157,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,3,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5232.666666666667,98.52850687322258,0.0096402938803244,110.5,1474.942394355341,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,6.0,120.33333333333331,16.333333333333332,16.333333333333332,127.0,130.0,130.0,110.0,104,110.0,120.0,120.0,0.1545454545454545,0.157051282051282,0,0,0.157051282051282,0,0,0,0,0
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,4,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5107.333333333333,182.84758261094527,0.0180252795544532,,,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,21.0,81.3395238095238,-14.66047619047619,14.66047619047619,80.88,81.38,84.38,80.0,96,81.38,92.75,73.75,-0.0061440157286802,0.1527132936507936,0,0,-0.1527132936507937,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,4,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,5040.666666666667,181.6586542575571,0.0173477935017413,,,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,15.0,118.73333333333332,22.733333333333334,22.733333333333334,120.0,115.0,130.0,105.0,96,127.0,110.0,100.0,-0.0551181102362204,0.2368055555555555,0,0,0.2368055555555555,0,0,0,0,0
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,5,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,5024.666666666667,235.8392832135196,0.0215170713369598,,,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,12.0,74.21416666666666,-13.785833333333334,13.785833333333334,73.75,78.0,78.0,50.0,88,80.88,81.38,65.0,-0.0881552917903065,0.156657196969697,0,0,-0.156657196969697,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,5,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,4947.333333333333,216.57577580760665,0.0182477653505816,,,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,9.0,114.22222222222224,26.22222222222222,26.22222222222222,100.0,125.0,125.0,100.0,88,120.0,127.0,90.0,-0.1666666666666666,0.2979797979797979,0,0,0.297979797979798,0,0,0,0,0
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,6,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,4931.333333333333,177.8707227923317,0.0177569735478346,50.0,25.912673861774024,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,16.0,61.29625,-18.70375,18.70375,65.0,55.25,75.0,50.16,80,73.75,80.88,44.0,-0.1186440677966101,0.233796875,0,0,-0.233796875,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,6,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,4920.666666666667,266.46775915045845,0.0245337126857246,97.5,1102.1532410090108,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,6.0,98.33333333333331,18.333333333333332,18.333333333333332,90.0,100.0,110.0,90.0,80,100.0,120.0,90.0,-0.0999999999999999,0.2291666666666666,0,0,0.2291666666666666,0,0,0,0,0
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,7,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,4894.666666666667,204.74790789325905,0.0200181603559429,,,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,25.0,55.79560000000001,-16.2044,16.6844,44.0,75.0,75.0,35.0,72,65.0,73.75,45.0,-0.323076923076923,0.2317277777777777,0,0,-0.225061111111111,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,7,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,4895.333333333333,324.11890822145295,0.0283262971537518,,,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,4.0,92.5,20.5,20.5,90.0,110.0,110.0,80.0,72,90.0,100.0,79.0,0.0,0.2847222222222222,0,0,0.2847222222222222,0,0,0,0,0
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,8,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,4832.666666666667,230.72230881877567,0.0246870832758541,,,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,12.0,47.916666666666664,-16.083333333333332,16.083333333333332,45.0,50.0,55.0,40.0,64,44.0,65.0,38.0,0.0227272727272727,0.2513020833333333,0,0,-0.2513020833333333,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,8,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,4832.0,389.4451180846924,0.0321697939661515,,,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,7.0,73.78571428571429,9.785714285714286,23.785714285714285,79.0,90.0,90.0,15.0,64,90.0,90.0,47.5,-0.1222222222222222,0.3716517857142857,0,0,0.1529017857142858,0,0,0,0,0
aeea46bb-84ad-409e-b595-5f1ae9d39ed9,9,6,23.333333333333332,0.5,0.5,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.1138550085106621,6.166666666666667,-0.1055555555555555,0.259843257596803,4.166666666666667,4892.0,248.67360358510055,0.0244401290088125,40.0,6.337717780610514,0.3055555555555555,0.4722222222222222,0.2222222222222222,0.0,2,gp,0,0,1,9.0,39.53888888888889,-16.461111111111112,16.461111111111112,38.0,40.0,47.5,35.0,56,45.0,44.0,33.0,-0.1555555555555555,0.2939484126984127,0,0,-0.2939484126984126,0,0,0,0,0
b86ad8e8-b0f6-4578-8e02-b4a87378a89d,9,6,21.5,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.2721655269759087,5.5,-0.2277777777777777,0.2984528004125176,2.1666666666666665,4778.0,436.30482463525425,0.0368413097065252,25.0,20.65591117977289,0.1666666666666666,0.3333333333333333,0.5,0.0,2,gh,0,1,0,4.0,64.125,8.125,12.375,47.5,70.0,73.0,47.5,56,79.0,90.0,35.0,-0.3987341772151899,0.2209821428571428,0,0,0.1450892857142857,0,0,0,0,0
